date,price,volume,score1,score2,score3,count,mean,sum
2020-02-27,9375.0,21610.0,-0.1031,0.0791,0.1992,501,0.0584,29.2694
2020-02-28,8972.0,14781.0,0.0449,0.0787,0.2044,471,0.1093,51.4913
2020-02-29,8899.0,13643.0,0.0289,0.0998,0.2873,243,0.1386,33.6901
2020-03-01,8799.0,5142.0,-0.0658,0.0331,0.1834,261,0.0502,13.1103
2020-03-02,8752.0,7353.0,-0.0569,0.0251,0.2376,405,0.0686,27.7901
2020-03-03,8927.0,9152.0,0.1624,0.0594,0.2181,393,0.1466,57.617
2020-03-04,8927.0,9152.0,-0.0235,0.071,0.2337,453,0.0937,42.4644
2020-03-05,8847.0,5688.0,-0.0794,0.1208,0.2091,435,0.0835,36.3057
2020-03-06,9174.0,10073.0,0.1219,0.175,0.2256,408,0.1742,71.0624
2020-03-07,9182.0,6422.0,0.0231,0.1146,0.2953,243,0.1444,35.08
2020-03-08,9214.0,6478.0,0.2105,0.1303,0.2674,231,0.2027,46.8255
2020-03-09,8901.0,16591.0,0.1232,0.129,0.2166,507,0.1563,79.2279
2020-03-10,8187.0,25563.0,-0.0236,0.1995,0.2672,483,0.1477,71.322
2020-03-11,8158.0,17172.0,-0.115,0.0676,0.2071,420,0.0532,22.3642
2020-03-12,7987.0,13647.0,-0.2342,-0.0064,0.1255,231,-0.0383,-8.8542
2020-03-13,7969.0,113902.0,-0.1282,-0.0192,0.1316,432,-0.0053,-2.2828
2020-03-14,5995.0,130316.0,0.0125,0.1467,0.2494,270,0.1362,36.7702
2020-03-15,5669.0,32760.0,-0.2294,0.1154,0.2664,237,0.0508,12.0434
2020-03-16,5985.0,43763.0,-0.1994,0.0107,0.1648,465,-0.008,-3.6988
2020-03-17,5350.0,80184.0,-0.0485,0.1127,0.1949,381,0.0864,32.9032
2020-03-18,5569.0,44347.0,-0.1209,0.0798,0.2201,474,0.0597,28.287
2020-03-19,5452.0,37513.0,-0.0855,0.1472,0.2392,408,0.1003,40.9149
2020-03-20,6441.0,54666.0,-0.0335,0.0633,0.2481,456,0.0926,42.2443
2020-03-21,6990.0,53024.0,0.0551,0.1061,0.2324,288,0.1312,37.7772
2020-03-22,6470.0,23514.0,-0.0535,0.1835,0.207,309,0.1123,34.7148
2020-03-23,6420.0,28089.0,0.0199,0.1829,0.2516,432,0.1515,65.437
2020-03-24,6641.0,42437.0,0.2016,0.191,0.2701,441,0.2209,97.4249
2020-03-25,6866.0,40618.0,-0.0423,0.0813,0.213,399,0.084,33.52
2020-03-26,6983.0,31266.0,0.0705,0.0999,0.2088,462,0.1264,58.3983
2020-03-27,6795.0,17456.0,0.0592,0.2213,0.2311,381,0.1706,64.9807
2020-03-28,6880.0,20458.0,-0.1026,0.0684,0.2237,243,0.0632,15.3537
2020-03-29,6372.0,20353.0,-0.1548,0.0431,0.197,219,0.0284,6.228
2020-03-30,6279.0,16111.0,0.1344,0.0677,0.2271,444,0.1431,63.5172
2020-03-31,6631.0,23659.0,0.0316,0.1166,0.213,555,0.1204,66.8424
2020-04-01,6524.0,11939.0,-0.0017,0.1787,0.2506,507,0.1425,72.2635
2020-04-02,6744.0,17900.0,0.0034,0.2002,0.274,495,0.1592,78.7986
2020-04-03,7292.0,28761.0,0.1606,0.1451,0.213,411,0.1729,71.0597
2020-04-04,7050.0,14953.0,0.0623,0.1791,0.2673,279,0.1696,47.3105
2020-04-05,7025.0,10217.0,0.1871,0.2117,0.3013,276,0.2334,64.4088
2020-04-06,6925.0,8962.0,0.0756,0.2006,0.24,489,0.1721,84.1488
2020-04-07,7373.0,27992.0,0.0425,0.1803,0.2772,411,0.1667,68.4995
2020-04-08,7466.0,22743.0,-0.0167,0.1417,0.245,531,0.1233,65.4835
2020-04-09,7430.0,15429.0,0.1257,0.1645,0.2423,501,0.1775,88.9335
2020-04-10,7377.0,12369.0,0.2119,0.2308,0.2986,396,0.2471,97.8557
2020-04-11,7305.0,19671.0,0.1137,0.2464,0.315,261,0.225,58.729
2020-04-12,6955.0,8066.0,0.0356,0.1865,0.2773,348,0.1665,57.9316
2020-04-13,7200.0,12733.0,0.1292,0.2154,0.2672,549,0.204,111.973
2020-04-14,6908.0,22323.0,0.0761,0.1496,0.2234,519,0.1497,77.682
2020-04-15,6997.0,12868.0,0.0654,0.161,0.2132,576,0.1465,84.4057
2020-04-16,6940.0,14753.0,0.0391,0.1277,0.2721,510,0.1463,74.6149
2020-04-17,7217.0,28117.0,0.1341,0.114,0.2819,486,0.1767,85.8644
2020-04-18,7156.0,13514.0,0.2313,0.1752,0.3303,282,0.2456,69.2567
2020-04-19,7308.0,11510.0,0.0796,0.1388,0.2661,240,0.1615,38.7671
2020-04-20,7275.0,8887.0,-0.0936,0.0301,0.1864,468,0.041,19.1766
2020-04-21,7227.0,18396.0,0.0405,0.0881,0.2267,621,0.1184,73.5189
2020-04-22,6959.0,14467.0,0.2008,0.1344,0.2991,273,0.2115,57.7309
2020-04-23,7167.0,13141.0,0.061,0.1634,0.2642,435,0.1629,70.8535
2020-04-24,7775.0,22759.0,0.068,0.1703,0.2633,438,0.1672,73.2365
2020-04-25,7720.0,7443.0,0.1942,0.1692,0.2602,252,0.2079,52.379
2020-04-26,7720.0,7443.0,0.05,0.0787,0.2171,294,0.1153,33.8894
2020-04-27,7715.0,9292.0,0.2122,0.1774,0.255,381,0.2148,81.856
2020-04-28,7810.0,15455.0,-0.0369,0.0608,0.2455,354,0.0898,31.7916
2020-04-29,7794.0,10984.0,0.0607,0.1307,0.2359,465,0.1424,66.23
2020-04-30,8988.0,48689.0,0.1118,0.2095,0.2521,489,0.1911,93.4534
2020-05-01,9478.0,44843.0,0.3705,0.2852,0.3179,492,0.3245,159.6706
2020-05-02,9075.0,21660.0,0.0124,0.1617,0.2485,228,0.1409,32.1236
2020-05-03,9203.0,17147.0,0.0756,0.1946,0.2774,270,0.1825,49.2805
2020-05-04,9203.0,17147.0,0.0269,0.0575,0.2069,363,0.0971,35.244
2020-05-05,8970.0,18380.0,0.191,0.2589,0.2656,516,0.2385,123.062
2020-05-06,9126.0,16392.0,0.1453,0.169,0.2543,447,0.1895,84.7137
2020-05-07,9418.0,27650.0,0.0379,0.1359,0.2452,504,0.1397,70.3936
2020-05-08,10079.0,39447.0,0.1028,0.1794,0.2341,504,0.1721,86.7434
2020-05-09,10049.0,26363.0,0.0458,0.2249,0.3194,264,0.1967,51.9265
2020-05-10,9920.0,17931.0,0.1502,0.2147,0.2916,264,0.2188,57.7737
2020-05-11,9559.0,50909.0,-0.0045,0.19,0.2681,522,0.1512,78.9313
2020-05-12,9182.0,39999.0,0.145,0.2023,0.2309,510,0.1927,98.2984
2020-05-13,8982.0,20219.0,0.104,0.1462,0.1872,459,0.1458,66.9281
2020-05-14,9420.0,21357.0,0.0974,0.1418,0.2145,387,0.1513,58.5374
2020-05-15,9943.0,28752.0,0.1006,0.1573,0.2727,387,0.1768,68.4364
2020-05-16,9849.0,25180.0,0.1752,0.1357,0.2411,246,0.184,45.2609
2020-05-17,9594.0,10782.0,0.09,0.1084,0.2298,264,0.1427,37.6803
2020-05-18,9896.0,13540.0,0.0394,0.2055,0.207,399,0.1506,60.1025
2020-05-19,9957.0,17710.0,-0.1446,0.0839,0.205,405,0.0481,19.4938
2020-05-20,9898.0,15229.0,0.1586,0.2474,0.2525,510,0.2195,111.9405
2020-05-21,9836.0,16895.0,0.0792,0.0595,0.2371,447,0.1253,55.9873
2020-05-22,9568.0,28081.0,0.1137,0.1643,0.269,522,0.1823,95.1719
2020-05-23,9267.0,13731.0,-0.105,0.0891,0.2481,354,0.0774,27.4019
2020-05-24,9313.0,6878.0,0.2443,0.2984,0.3487,252,0.2971,74.8773
2020-05-25,9306.0,13004.0,0.0915,0.1323,0.2149,378,0.1462,55.2771
2020-05-26,8977.0,12328.0,-0.1115,0.1147,0.2288,369,0.0773,28.5365
2020-05-27,9016.0,11507.0,0.1176,0.1189,0.2622,522,0.1662,86.7774
2020-05-28,9230.0,10936.0,0.1038,0.1409,0.2161,471,0.1536,72.3433
2020-05-29,9625.0,14511.0,0.0053,0.1234,0.2369,393,0.1219,47.8877
2020-05-30,9609.0,10415.0,0.2452,0.2311,0.2682,216,0.2482,53.6089
2020-05-31,9764.0,10509.0,0.0513,0.1537,0.2706,285,0.1585,45.185
2020-06-01,9705.0,7944.0,0.0403,0.1043,0.2016,504,0.1154,58.1648
2020-06-02,10428.0,21676.0,0.0798,0.1314,0.2687,471,0.16,75.3474
2020-06-03,10237.0,33220.0,-0.0921,0.1216,0.2106,255,0.08,20.4044
2020-06-04,9695.0,11446.0,0.1795,0.1072,0.2872,378,0.1913,72.3138
2020-06-05,9888.0,12441.0,0.1007,0.1064,0.2514,393,0.1528,60.0697
2020-06-06,9855.0,12495.0,0.2345,0.2364,0.3014,318,0.2574,81.8528
2020-06-07,9735.0,6501.0,0.0244,0.1138,0.2891,222,0.1425,31.6281
2020-06-08,9822.0,11628.0,0.0211,0.0385,0.1984,450,0.086,38.7028
2020-06-09,9886.0,10329.0,0.054,0.1081,0.2319,435,0.1313,57.1268
2020-06-10,9886.0,10329.0,-0.1559,0.0081,0.1526,402,0.0016,0.6438
2020-06-11,10018.0,12965.0,0.0789,0.1062,0.2098,384,0.1317,50.5587
2020-06-12,9973.0,26779.0,-0.1022,0.1177,0.2116,462,0.0757,34.9673
2020-06-13,9552.0,10992.0,0.0687,0.1084,0.2193,222,0.1321,29.3323
2020-06-14,9494.0,4581.0,-0.1739,-0.1287,0.1599,318,-0.0475,-15.1187
2020-06-15,9481.0,4829.0,-0.037,0.0203,0.2338,534,0.0724,38.6396
2020-06-16,9499.0,18589.0,-0.04,0.0776,0.2204,396,0.086,34.0542
2020-06-17,9592.0,10345.0,-0.042,0.0782,0.156,501,0.0641,32.0976
2020-06-18,9558.0,8937.0,-0.0119,0.0549,0.212,336,0.085,28.5603
2020-06-19,9482.0,6300.0,0.2373,0.1813,0.235,408,0.2178,88.882
2020-06-20,9430.0,7871.0,0.1952,0.1602,0.3043,207,0.2199,45.5132
2020-06-21,9391.0,6900.0,0.3013,0.2476,0.3026,306,0.2838,86.8502
2020-06-22,9419.0,3088.0,-0.043,0.0586,0.2386,432,0.0847,36.6078
2020-06-23,9792.0,11775.0,-0.0515,0.224,0.2403,396,0.1376,54.485
2020-06-24,9724.0,7946.0,-0.098,0.1371,0.1736,588,0.0709,41.7031
2020-06-25,9663.0,13410.0,-0.1796,0.084,0.1801,465,0.0282,13.1067
2020-06-26,9335.0,13529.0,0.1328,0.1048,0.2179,342,0.1518,51.9278
2020-06-27,9291.0,10702.0,0.114,0.1271,0.2544,234,0.1652,38.6585
2020-06-28,9188.0,8507.0,0.1372,0.0675,0.2684,201,0.1577,31.6922
2020-06-29,9189.0,5537.0,-0.005,0.0669,0.2105,474,0.0908,43.0393
2020-06-30,9236.0,8658.0,0.0492,0.1097,0.1993,549,0.1194,65.5313
2020-07-01,9201.0,6820.0,0.1099,0.181,0.2585,504,0.1831,92.3054
2020-07-02,9297.0,7550.0,0.0101,0.0694,0.2416,471,0.107,50.4077
2020-07-03,9265.0,10774.0,0.2341,0.1541,0.267,432,0.2184,94.3541
2020-07-04,9126.0,7738.0,0.0767,0.1829,0.2976,255,0.1857,47.3621
2020-07-05,9145.0,4601.0,0.1803,0.233,0.3181,276,0.2438,67.2776
2020-07-06,9145.0,4601.0,-0.0992,0.0714,0.2041,450,0.0588,26.4396
2020-07-07,9375.0,9959.0,0.2054,0.2302,0.2766,513,0.2374,121.792
2020-07-08,9379.0,6326.0,0.131,0.1493,0.2659,537,0.1821,97.7776
2020-07-09,9475.0,10135.0,-0.0093,0.1661,0.2138,411,0.1235,50.7717
2020-07-10,9446.0,8450.0,0.1079,0.1561,0.2156,486,0.1599,77.6911
2020-07-11,9303.0,3369.0,0.1733,0.1645,0.2236,267,0.1871,49.969
2020-07-12,9303.0,3369.0,0.0235,0.1645,0.208,318,0.132,41.9729
2020-07-13,9347.0,5419.0,0.2535,0.1173,0.2357,441,0.2022,89.1612
2020-07-14,9339.0,8698.0,-0.014,0.1021,0.2313,417,0.1065,44.4042
2020-07-15,9280.0,7497.0,-0.3768,-0.1067,0.2115,537,-0.0907,-48.6794
2020-07-16,9273.0,7196.0,-0.4754,-0.1931,0.1618,624,-0.1689,-105.3992
2020-07-17,9216.0,8765.0,0.0303,0.1156,0.2022,468,0.116,54.3038
2020-07-18,9182.0,6423.0,0.0527,0.0927,0.2709,300,0.1388,41.6335
2020-07-19,9210.0,4121.0,-0.0624,0.0102,0.2128,279,0.0535,14.9403
2020-07-20,9245.0,3520.0,0.068,0.1131,0.2191,417,0.1334,55.6252
2020-07-21,9223.0,5815.0,-0.1278,0.1198,0.1568,378,0.0496,18.7353
2020-07-22,9438.0,9603.0,0.1219,0.1693,0.2285,480,0.1732,83.1415
2020-07-23,9567.0,10362.0,-0.0147,0.1017,0.2007,441,0.0959,42.2935
2020-07-24,9686.0,12992.0,-0.0217,0.1227,0.1703,423,0.0905,38.2679
2020-07-25,9645.0,9798.0,0.0844,0.153,0.2799,210,0.1725,36.2165
2020-07-26,9747.0,6973.0,0.1016,0.1846,0.2862,234,0.1908,44.6392
2020-07-27,10150.0,11615.0,0.1134,0.1034,0.2203,399,0.1457,58.1419
2020-07-28,11420.0,41850.0,0.1961,0.2234,0.249,381,0.2228,84.8979
2020-07-29,11259.0,26011.0,0.0752,0.1793,0.2258,504,0.1601,80.6982
2020-07-30,11350.0,18556.0,0.1554,0.1531,0.2476,459,0.1854,85.0828
2020-07-31,11188.0,12408.0,0.0467,0.1199,0.2387,522,0.1351,70.5169
2020-08-01,11888.0,18293.0,0.2024,0.1986,0.3107,309,0.2372,73.3044
2020-08-02,11888.0,18293.0,0.2477,0.229,0.2879,309,0.2549,78.7581
2020-08-03,12134.0,28118.0,0.1122,0.2419,0.2617,417,0.2053,85.5903
2020-08-04,11486.0,13783.0,-0.1522,0.1101,0.1995,429,0.0525,22.5103
2020-08-05,11417.0,12074.0,0.0114,0.1036,0.1924,513,0.1025,52.5623
2020-08-06,11798.0,16637.0,-0.12,0.0935,0.2047,375,0.0594,22.2695
2020-08-07,11916.0,18053.0,-0.0696,0.1279,0.2168,429,0.0917,39.3313
2020-08-08,11920.0,23761.0,0.0166,0.1222,0.246,285,0.1283,36.5515
2020-08-09,11818.0,7315.0,0.0612,0.1926,0.2977,276,0.1839,50.746
2020-08-10,11810.0,7595.0,0.031,0.132,0.2357,420,0.1329,55.8285
2020-08-11,12086.0,22152.0,0.098,0.1493,0.2606,525,0.1693,88.8792
2020-08-12,11943.0,20706.0,-0.0958,0.0924,0.2086,444,0.0684,30.3732
2020-08-13,11625.0,12809.0,-0.123,0.0829,0.2301,459,0.0633,29.0634
2020-08-14,11802.0,15369.0,0.0568,0.107,0.2427,528,0.1355,71.5546
2020-08-15,11865.0,13797.0,0.2643,0.231,0.3287,267,0.2747,73.3365
2020-08-16,11989.0,12567.0,0.0139,0.1182,0.2425,270,0.1249,33.7133
2020-08-17,11940.0,8911.0,0.0815,0.1532,0.244,330,0.1596,52.6648
2020-08-18,12400.0,18628.0,0.1869,0.148,0.1883,333,0.1744,58.0746
2020-08-19,12400.0,18628.0,0.1367,0.1342,0.228,471,0.1663,78.3206
2020-08-20,12024.0,16646.0,0.0981,0.2015,0.235,417,0.1782,74.2986
2020-08-21,11892.0,8801.0,0.1361,0.142,0.2523,402,0.1768,71.0752
2020-08-22,11884.0,14865.0,0.2361,0.1938,0.2713,240,0.2337,56.0896
2020-08-23,11693.0,7946.0,0.0059,0.2024,0.2389,213,0.149,31.7448
2020-08-24,11715.0,5516.0,0.0245,0.114,0.1938,426,0.1108,47.1956
2020-08-25,11823.0,7253.0,0.0878,0.1731,0.2443,165,0.1684,27.7872
2020-08-26,11769.0,14348.0,-0.0153,0.0735,0.2082,321,0.0888,28.5019
2020-08-27,11539.0,9124.0,0.0215,0.1453,0.2088,438,0.1252,54.8401
2020-08-28,11597.0,13517.0,0.0728,0.1378,0.2305,339,0.147,49.8437
2020-08-29,11550.0,10373.0,0.1675,0.0823,0.2313,249,0.1604,39.9294
2020-08-30,11580.0,5417.0,0.1583,0.2136,0.2704,177,0.2141,37.8967
2020-08-31,11720.0,5594.0,0.1181,0.1315,0.2143,324,0.1546,50.097
2020-09-01,11784.0,9123.0,-0.1698,0.0254,0.2578,360,0.0378,13.6117
2020-09-02,12086.0,16057.0,-0.0797,0.1363,0.2637,345,0.1067,36.827
2020-09-03,11950.0,19721.0,-0.0704,0.1205,0.2128,327,0.0876,28.6606
2020-09-04,11474.0,30364.0,0.0805,0.0887,0.168,342,0.1124,38.4452
2020-09-05,10638.0,23366.0,-0.0303,0.0853,0.231,228,0.0953,21.733
2020-09-06,10564.0,22450.0,0.0138,0.0121,0.1783,138,0.0681,9.3961
2020-09-07,10358.0,9516.0,-0.0824,0.1275,0.223,309,0.0894,27.6166
2020-09-08,10410.0,11996.0,0.104,0.113,0.2763,372,0.1644,61.1669
2020-09-09,10440.0,15768.0,-0.0258,0.1248,0.2192,375,0.1061,39.7735
2020-09-10,10349.0,9645.0,-0.1695,0.0768,0.2072,333,0.0382,12.7072
2020-09-11,10489.0,11237.0,-0.0526,0.1359,0.2243,288,0.1026,29.5359
2020-09-12,10411.0,7200.0,-0.0425,0.0599,0.2362,231,0.0845,19.5257
2020-09-13,10483.0,6495.0,0.16,0.1092,0.2501,222,0.1731,38.4348
2020-09-14,10582.0,10442.0,-0.0358,0.203,0.232,345,0.1331,45.9024
2020-09-15,10760.0,13532.0,0.0469,0.1353,0.2096,384,0.1306,50.1594
2020-09-16,10950.0,12634.0,0.1487,0.1569,0.2518,306,0.1858,56.8587
2020-09-17,11099.0,11003.0,0.0494,0.1504,0.2494,357,0.1497,53.4507
2020-09-18,11044.0,8885.0,0.1857,0.2249,0.2211,327,0.2105,68.8459
2020-09-19,11039.0,8660.0,0.2117,0.2475,0.3379,204,0.2657,54.2035
2020-09-20,11179.0,5718.0,0.2638,0.1736,0.2961,171,0.2445,41.8127
2020-09-21,11081.0,6003.0,0.024,0.126,0.2344,336,0.1282,43.0584
2020-09-22,10994.0,15004.0,-0.0173,0.1207,0.1501,264,0.0845,22.3134
2020-09-23,10576.0,7904.0,-0.2564,-0.02,0.0887,843,-0.0626,-52.733
2020-09-24,10541.0,8893.0,0.1319,0.2294,0.2365,351,0.1993,69.9377
2020-09-25,10795.0,9678.0,0.1234,0.1717,0.2021,405,0.1657,67.1211
2020-09-26,10765.0,9690.0,-0.1149,0.0145,0.1681,252,0.0226,5.6854
2020-09-27,10828.0,3783.0,0.2088,0.163,0.1484,180,0.1734,31.2143
2020-09-28,10806.0,3880.0,0.0309,0.1279,0.2231,258,0.1273,32.8346
2020-09-29,10860.0,8200.0,-0.026,0.1143,0.1917,342,0.0933,31.9195
2020-09-30,10860.0,8200.0,-0.131,0.0924,0.1892,381,0.0502,19.1201
2020-10-01,10847.0,6318.0,0.0349,0.1649,0.2413,378,0.147,55.5705
2020-10-02,10668.0,10263.0,0.0187,0.1583,0.2152,345,0.1307,45.1058
2020-10-03,10668.0,10263.0,-0.1036,0.0728,0.2099,183,0.0597,10.9255
2020-10-04,10606.0,3211.0,-0.0493,0.0849,0.2456,270,0.0937,25.3114
2020-10-05,10697.0,3569.0,-0.1166,0.1351,0.2592,288,0.0926,26.6558
2020-10-06,10800.0,6081.0,-0.1273,0.0004,0.1382,201,0.0038,0.7539
2020-10-07,10800.0,7596.0,-0.2324,0.129,0.1728,672,0.0231,15.5552
2020-10-08,10683.0,6108.0,-0.1903,0.1764,0.1769,528,0.0543,28.6841
2020-10-09,10963.0,11301.0,0.0588,0.1747,0.2329,345,0.1554,53.6296
2020-10-10,11111.0,10098.0,-0.0635,0.2127,0.2333,273,0.1275,34.8106
2020-10-11,11444.0,5163.0,0.0629,0.1247,0.2456,201,0.1444,29.0284
2020-10-12,11444.0,5163.0,-0.1455,0.14,0.2454,315,0.08,25.1867
2020-10-13,11736.0,11056.0,-0.1202,0.1206,0.2254,312,0.0753,23.4867
2020-10-14,11561.0,8639.0,-0.0712,0.0937,0.2191,351,0.0805,28.268
2020-10-15,11556.0,7078.0,0.0966,0.1553,0.2466,351,0.1662,58.3311
2020-10-16,11641.0,8538.0,-0.0841,0.1611,0.2005,291,0.0925,26.9242
2020-10-17,11550.0,9505.0,0.1916,0.2093,0.3054,195,0.2354,45.9091
2020-10-18,11421.0,3586.0,-0.0133,0.1498,0.2431,159,0.1265,20.1199
2020-10-19,11523.0,4352.0,-0.0012,0.1606,0.2218,300,0.1271,38.1211
2020-10-20,11833.0,10313.0,0.1079,0.224,0.2419,285,0.1913,54.517
2020-10-21,12050.0,13840.0,-0.0727,0.2144,0.2611,315,0.1343,42.2981
2020-10-22,13250.0,32404.0,0.0966,0.248,0.2401,408,0.1949,79.5112
2020-10-23,13200.0,20337.0,-0.0716,0.0759,0.1654,297,0.0566,16.8005
2020-10-24,13037.0,10450.0,0.1568,0.2929,0.2802,180,0.2433,43.7941
2020-10-25,13175.0,7915.0,0.1568,0.2325,0.3281,246,0.2392,58.8315
2020-10-26,13361.0,9276.0,0.1198,0.1374,0.2566,282,0.1713,48.2969
2020-10-27,13250.0,12275.0,-0.1205,0.1416,0.1903,270,0.0705,19.0263
2020-10-28,13793.0,17267.0,0.0954,0.1742,0.2874,282,0.1857,52.3648
2020-10-29,13863.0,21073.0,0.0133,0.2048,0.2707,330,0.1629,53.767
2020-10-30,13650.0,15796.0,0.0725,0.095,0.2309,312,0.1328,41.4397
2020-10-31,13687.0,15664.0,0.1191,0.1586,0.2062,186,0.1613,30.0012
2020-11-01,14098.0,12166.0,0.1121,0.0999,0.2772,171,0.163,27.8811
2020-11-02,13906.0,6252.0,0.0497,0.202,0.2066,342,0.1528,52.249
2020-11-03,13840.0,12191.0,-0.0583,0.1464,0.2138,231,0.1006,23.2452
2020-11-04,14081.0,13965.0,-0.1297,0.157,0.2123,282,0.0799,22.5256
2020-11-05,14273.0,16894.0,-0.1133,0.1757,0.2498,432,0.1041,44.9523
2020-11-06,15775.0,31865.0,-0.0659,0.2275,0.3192,381,0.1603,61.0637
2020-11-07,15977.0,25150.0,0.2868,0.2701,0.2943,129,0.2837,36.5998
2020-11-08,15779.0,23552.0,0.2155,0.2069,0.2793,141,0.2339,32.9802
2020-11-09,15666.0,11856.0,0.1821,0.2901,0.299,345,0.2571,88.6876
2020-11-10,15856.0,21951.0,0.0248,0.194,0.2714,372,0.1634,60.7815
2020-11-11,15481.0,13489.0,-0.027,0.1623,0.2116,354,0.1156,40.9214
2020-11-12,16000.0,15257.0,0.076,0.1868,0.25,378,0.171,64.6205
2020-11-13,16370.0,22153.0,0.0774,0.1687,0.2303,300,0.1588,47.6383
2020-11-14,16491.0,14593.0,0.1437,0.2617,0.2796,210,0.2284,47.9555
2020-11-15,16339.0,9205.0,0.2414,0.2002,0.2526,207,0.2314,47.9072
2020-11-16,16175.0,6250.0,-0.0829,0.1469,0.2175,213,0.0938,19.9889
2020-11-17,16892.0,13948.0,0.0289,0.146,0.1908,309,0.1219,37.6698
2020-11-18,17880.0,25230.0,-0.083,0.1827,0.1467,339,0.0821,27.8444
2020-11-19,18193.0,17141.0,-0.0943,0.1401,0.2185,321,0.0881,28.289
2020-11-20,18193.0,17141.0,0.0783,0.1364,0.1886,378,0.1344,50.813
2020-11-21,18830.0,17901.0,-0.0952,0.0768,0.1996,183,0.0604,11.052
2020-11-22,18980.0,13604.0,0.0207,0.2551,0.2688,156,0.1816,28.3233
2020-11-23,18773.0,15423.0,0.0196,0.0752,0.2117,321,0.1022,32.7917
2020-11-24,18777.0,17655.0,-0.1049,0.0892,0.0691,366,0.0178,6.5111
2020-11-25,19469.0,26623.0,0.0474,0.2142,0.252,369,0.1712,63.1736
2020-11-26,19500.0,20485.0,-0.075,0.1437,0.2131,336,0.0939,31.5605
2020-11-27,18915.0,48644.0,-0.0044,0.2137,0.1953,273,0.1349,36.8216
2020-11-28,17475.0,23333.0,-0.1069,0.14,0.2798,186,0.1043,19.3979
2020-11-29,17933.0,13157.0,0.1464,0.2136,0.2582,198,0.2061,40.803
2020-11-30,18359.0,8932.0,0.012,0.1758,0.253,324,0.1469,47.5973
2020-12-01,19873.0,27293.0,0.0647,0.19,0.1966,417,0.1505,62.738
2020-12-02,19915.0,30442.0,0.0958,0.2549,0.2703,360,0.207,74.5216
2020-12-03,19340.0,16227.0,0.2438,0.2234,0.2299,339,0.2324,78.7767
2020-12-04,19625.0,14648.0,0.0147,0.1923,0.2147,234,0.1406,32.8979
2020-12-05,19546.0,16382.0,-0.2277,0.0974,0.2416,132,0.0371,4.8952
2020-12-06,19189.0,7082.0,-0.0794,0.1639,0.1992,243,0.0946,22.9836
2020-12-07,19430.0,6665.0,-0.0353,0.1548,0.2511,240,0.1235,29.6456
2020-12-08,19432.0,8977.0,-0.0649,0.1212,0.2278,306,0.0947,28.976
2020-12-09,19299.0,15161.0,0.0742,0.2286,0.2117,351,0.1715,60.2025
2020-12-10,18647.0,20667.0,-0.0873,0.136,0.1947,339,0.0811,27.5036
2020-12-11,18556.0,14899.0,0.015,0.2667,0.235,345,0.1722,59.4247
2020-12-12,18293.0,16953.0,-0.1769,0.0231,0.2131,138,0.0198,2.7305
2020-12-13,18955.0,8616.0,-0.1035,0.1768,0.2899,162,0.121,19.61
2020-12-14,19421.0,10624.0,0.0587,0.1607,0.2374,390,0.1523,59.3821
2020-12-15,19349.0,9102.0,-0.0355,0.1795,0.2296,414,0.1245,51.5637
2020-12-16,19565.0,15345.0,-0.0383,0.1832,0.2001,486,0.115,55.8931
2020-12-17,21569.0,33350.0,-0.0881,0.2074,0.1892,576,0.1028,59.224
2020-12-18,23776.0,53602.0,0.0744,0.1673,0.2172,354,0.153,54.1474
2020-12-19,23280.0,24829.0,0.0478,0.1359,0.2848,237,0.1562,37.0105
2020-12-20,24200.0,20577.0,0.0101,0.1382,0.3093,222,0.1525,33.8551
2020-12-21,24300.0,14963.0,0.0025,0.155,0.2355,366,0.131,47.9493
2020-12-22,24118.0,25728.0,-0.3053,0.0719,0.1369,429,-0.0322,-13.8001
2020-12-23,23839.0,18597.0,-0.1633,0.0917,0.1926,354,0.0403,14.2789
2020-12-24,24090.0,23412.0,0.0594,0.1819,0.2652,423,0.1688,71.4213
2020-12-25,23785.0,16440.0,0.3327,0.2784,0.2654,186,0.2922,54.3473
2020-12-26,24770.0,15792.0,0.1901,0.2274,0.244,204,0.2205,44.9821
2020-12-27,26822.0,24782.0,-0.2193,0.1314,0.1365,183,0.0162,2.9682
2020-12-28,28387.0,33627.0,-0.355,0.1091,0.2145,162,-0.0105,-1.6936
2020-12-29,27477.0,21265.0,-0.251,0.1526,0.171,243,0.0242,5.8794
2020-12-30,27396.0,20668.0,-0.0048,0.1295,0.2232,273,0.1159,31.6514
2020-12-31,29018.0,28181.0,0.1163,0.1914,0.1868,303,0.1649,49.9498
2021-01-01,29321.0,28813.0,0.013,0.1566,0.2619,219,0.1438,31.4936
2021-01-02,29688.0,22211.0,0.0654,0.2666,0.2381,189,0.19,35.9127
2021-01-03,33300.0,46675.0,0.0572,0.1845,0.2287,216,0.1568,33.8662
2021-01-04,34810.0,36951.0,-0.1864,0.0344,0.1205,288,-0.0105,-3.015
2021-01-05,33666.0,46045.0,-0.1813,0.1877,0.2334,348,0.0799,27.8213
2021-01-06,34499.0,42282.0,-0.1744,0.1954,0.215,279,0.0787,21.948
2021-01-07,37000.0,45744.0,-0.2267,0.1543,0.1966,447,0.0414,18.5002
2021-01-08,40425.0,50346.0,-0.0839,0.1547,0.2125,414,0.0944,39.0984
2021-01-09,41986.0,48522.0,-0.0402,0.1671,0.2373,219,0.1214,26.5865
